gyro,12,81,-100
gyro,12,81,-100
gyro,12,81,-100
gyro,12,81,-100
gyro,12,81,-100
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,8,83,-99
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,14,80,-100
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,15,83,-97
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-98
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,8,85,-97
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,10,82,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,80,-100
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,9,81,-102
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,12,82,-97
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,7,83,-96
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,9,81,-98
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,84,-99
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,10,82,-104
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,9,84,-97
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,10,84,-98
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,6,83,-101
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,11,84,-100
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,12,83,-97
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,83,-99
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,10,87,-100
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,11,81,-98
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,9,81,-95
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,12,80,-100
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,11,82,-96
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,6,82,-100
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,10,80,-98
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,11,84,-101
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,9,83,-98
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,8,84,-96
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,82,-97
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,10,79,-98
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
gyro,12,81,-101
